,lat,lon,temp
23060,40.84773,-73.93251,17.0
23061,40.75405,-73.99377,78.0
23062,40.72349,-73.9841,73.0
23063,40.79978,-73.96797,52.0
23064,40.74518,-73.97929,42.0
23065,40.74452,-73.98163,41.0
23066,40.69416,-73.90816,53.0
23067,40.76,-73.98915,41.0
23068,40.80546,-73.96547,72.0
23069,40.70738,-74.01281,67.0
23070,40.69471,-73.94225,62.0
23071,40.65475,-73.96186,64.0
23072,40.74954,-73.97687,70.0
23073,40.87192,-73.84676,38.0
23074,40.71255,-73.95745,46.0
23075,40.72415,-73.98411,31.0
23076,40.8012,-73.96693,34.0
23077,40.6327,-73.93922,39.0
23078,40.60795,-73.98955,79.0
23079,40.818,-73.94134,61.0
23080,40.69207,-73.92331,39.0
23081,40.69171,-73.95374,64.0
23082,40.84594,-73.89358,71.0
23083,40.8213,-73.95131,27.0
23084,40.71886,-73.99746,39.0
23085,40.7107,-73.94295,34.0
23086,40.70943,-73.95064,67.0
23087,40.85115,-73.93703,55.0
23088,40.70001,-73.98969,51.0
23089,40.69347,-73.955,80.0
23090,40.72008,-73.98268,24.0
23091,40.71869,-73.95358,92.0
23092,40.67371,-73.94537,33.0
23093,40.6746,-73.94549,61.0
23094,40.87309,-73.86326,32.0
23095,40.7097,-73.94001,63.0
23096,40.69364,-73.99467,60.0
23097,40.73334,-73.9897,37.0
23098,40.75725,-73.9959,46.0
23099,40.68416,-73.9551,68.0
23100,40.64005,-73.90916,72.0
23101,40.76515,-73.99423,69.0
23102,40.6862,-73.96973,74.0
23103,40.72667,-74.00179,48.0
23104,40.67324,-73.92502,72.0
23105,40.69369,-73.98074,83.0
23106,40.71232,-73.96067,46.0
23107,40.67862,-73.9923,54.0
23108,40.7218,-73.98723,69.0
23109,40.69121,-73.95265,81.0
23110,40.76364,-73.94881,55.0
23111,40.72446,-73.85636,46.0
23112,40.80393,-73.95674,39.0
23113,40.66634,-73.97806,60.0
23114,40.7523,-73.97287,57.0
23115,40.69252,-73.89533,52.0
23116,40.65003,-74.00657,30.0
23117,40.69453,-73.93053,74.0
23118,40.88702,-73.86575,70.0
23119,40.67574,-73.94722,48.0
23120,40.74204,-73.90639,40.0
23121,40.75865,-73.91737,71.0
23122,40.67615,-73.94752,70.0
23123,40.70817,-74.00675,36.0
23124,40.70373,-73.92848,86.0
23125,40.71432,-73.95629,54.0
23126,40.71725,-73.9544,22.0
23127,40.71365,-73.94822,85.0
23128,40.77958,-73.95025,27.0
23129,40.6589,-74.00018,45.0
23130,40.78293,-73.97636,47.0
23131,40.82425,-73.9552,77.0
23132,40.71219,-73.96085,48.0
23133,40.70608,-73.9313,74.0
23134,40.70884,-73.95425,74.0
23135,40.83543,-73.94372,77.0
23136,40.87315,-73.87925,31.0
23137,40.85618,-73.93085,48.0
23138,40.60924,-73.95556,79.0
23139,40.70336,-73.92657,74.0
23140,40.67785,-74.00735,32.0
23141,40.68602,-73.98311,56.0
23142,40.68692,-73.94699,39.0
23143,40.68924,-73.92818,67.0
23144,40.65219,-73.73729,55.0
23145,40.66325,-73.94978,58.0
23146,40.67555,-73.85653,40.0
23147,40.63491,-73.96796,53.0
23148,40.68307,-73.96595,36.0
23149,40.68499,-73.96524,48.0
23150,40.79376,-73.94679,53.0
23151,40.67064,-73.9178,39.0
23152,40.80722,-73.95614,64.0
23153,40.80066,-73.96813,40.0
23154,40.70249,-73.93025,42.0
23155,40.72186,-73.94588,50.0
23156,40.70398,-73.93298,82.0
23157,40.75403,-73.96343,70.0
23158,40.67305,-73.94788,78.0
23159,40.74863,-73.9767,67.0
23160,40.80324,-73.9352,42.0
23161,40.69023,-73.95428,82.0
23162,40.72463,-73.95227,54.0
23163,40.72357,-73.95057,65.0
23164,40.71627,-73.93957,66.0
23165,40.81372,-73.95612,44.0
23166,40.75777,-73.91577,61.0
23167,40.79948,-73.96314,51.0
23168,40.6806,-73.97164,70.0
23169,40.63748,-74.13496,56.0
23170,40.73193,-73.98861,40.0
23171,40.7932,-73.96385,40.0
23172,40.80225,-73.96633,72.0
23173,40.66615,-73.98554,39.0
23174,40.75997,-73.99923,63.0
23175,40.72681,-73.98963,74.0
23176,40.80005,-73.9701,78.0
23177,40.86854,-73.9182,78.0
23178,40.85391,-73.93649,54.0
23179,40.65704,-73.9603,73.0
23180,40.70257,-73.98053,56.0
23181,40.73526,-73.85065,72.0
23182,40.74819,-73.976,30.0
23183,40.80371,-73.96324,55.0
23184,40.72247,-73.95108,78.0
23185,40.71813,-73.94502,39.0
23186,40.73437,-73.85227,65.0
23187,40.66413,-73.76651,71.0
23188,40.73742,-73.98219,27.0
23189,40.76044,-73.98321,40.0
23190,40.70492,-73.93341,81.0
23191,40.73334,-73.98904,37.0
23192,40.71335,-73.94115,64.0
23193,40.75607,-73.93022,76.0
23194,40.76617,-73.98445,58.0
23195,40.75794,-73.96143,81.0
23196,40.71364,-73.96447,81.0
23197,40.6737,-73.99891,39.0
23198,40.70286,-73.91884,74.0
23199,40.74814,-73.97693,53.0
23200,40.67731,-73.94616,62.0
23201,40.70959,-73.95747,70.0
23202,40.68843,-73.92536,29.0
23203,40.72791,-73.98929,35.0
23204,40.70439,-73.92619,39.0
23205,40.66458,-73.98722,44.0
23206,40.73016,-74.00137,52.0
23207,40.81233,-73.95717,35.0
23208,40.75023,-73.97664,68.0
23209,40.72146,-73.98838,66.0
23210,40.73193,-73.99931,37.0
23211,40.71816,-73.95799,44.0
23212,40.69319,-73.91642,28.0
23213,40.71258,-73.96341,61.0
23214,40.69573,-73.91376,80.0
23215,40.73776,-73.99794,47.0
23216,40.69079,-73.9163,80.0
23217,40.72661,-73.86046,55.0
23218,40.84473,-73.91175,29.0
23219,40.68415,-73.95641,59.0
23220,40.75229,-73.9955,78.0
23221,40.82402,-73.94537,52.0
23222,40.69962,-73.91646,27.0
23223,40.80152,-73.96696,54.0
23224,40.75872,-73.82174,82.0
23225,40.71015,-73.94747,39.0
23226,40.58934,-73.80055,72.0
23227,40.66931,-73.95215,19.0
23228,40.67537,-73.91822,64.0
23229,40.79712,-73.94689,68.0
23230,40.65379,-74.00272,33.0
23231,40.72007,-73.98385,64.0
23232,40.68722,-73.73254,48.0
23233,40.75044,-73.9753,59.0
23234,40.70798,-73.93652,37.0
23235,40.75378,-74.00274,62.0
23236,40.65068,-73.96073,47.0
23237,40.72528,-73.94467,74.0
23238,40.75754,-73.96177,45.0
23239,40.74891,-73.97589,40.0
23240,40.70833,-74.01068,33.0
23241,40.64561,-73.96962,42.0
23242,40.71682,-73.99843,72.0
23243,40.66412,-73.98162,80.0
23244,40.77896,-73.95146,82.0
23245,40.76011,-73.98828,80.0
23246,40.70263,-73.91568,24.0
23247,40.77299,-73.95745,38.0
23248,40.59841,-73.96122,50.0
23249,40.62929,-73.90821,53.0
23250,40.70819,-73.92005,52.0
23251,40.72284,-73.93671,30.0
23252,40.66314,-73.93299,39.0
23253,40.72772,-73.98091,29.0
23254,40.76136,-73.99309,76.0
23255,40.60642,-74.11756,70.0
23256,40.76844,-73.95341,75.0
23257,40.66032,-73.91341,45.0
23258,40.59855,-74.0067,43.0
23259,40.67578,-73.95491,43.0
23260,40.73321,-74.00242,78.0
23261,40.72681,-74.00771,35.0
23262,40.63959,-73.88158,41.0
23263,40.70858,-73.9509,55.0
23264,40.67522,-73.94677,30.0
23265,40.71966,-73.95428,42.0
23266,40.72633,-74.00207,63.0
23267,40.76749,-73.96246,52.0
23268,40.68318,-73.96067,44.0
23269,40.71017,-74.00924,69.0
23270,40.61421,-73.95347,31.0
23271,40.62017,-73.96514,51.0
23272,40.80292,-73.96692,80.0
23273,40.85031,-73.93901,61.0
23274,40.81711,-73.93563,31.0
23275,40.74154,-74.00161,33.0
23276,40.71275,-73.95665,47.0
23277,40.77127,-73.98191,56.0
23278,40.85961,-73.86361,34.0
23279,40.72696,-73.97433,77.0
23280,40.82265,-73.94686,34.0
23281,40.87063,-73.84896,41.0
23282,40.75575,-73.93236,54.0
23283,40.70648,-73.95686,18.0
23284,40.72184,-73.99471,78.0
23285,40.75402,-73.81317,63.0
23286,40.76078,-73.87661,39.0
23287,40.67155,-73.94189,70.0
23288,40.76387,-73.99117,40.0
23289,40.60788,-73.97454,63.0
23290,40.78663,-73.97844,28.0
23291,40.70515,-73.8945,42.0
23292,40.77407,-73.92262,80.0
23293,40.68607,-73.95784,36.0
23294,40.67718,-73.99656,40.0
23295,40.76439,-73.96569,64.0
23296,40.78569,-73.97048,41.0
23297,40.71173,-73.94417,68.0
23298,40.71826,-73.98455,51.0
23299,40.64917,-73.96236,68.0
23300,40.76151,-73.92643,54.0
23301,40.76312,-73.96045,23.0
23302,40.71921,-73.99238,47.0
23303,40.71666,-73.96644,76.0
23304,40.82896,-73.94223,35.0
23305,40.76365,-73.93192,58.0
23306,40.74752,-73.92264,70.0
23307,40.87188,-73.842,44.0
23308,40.74966,-73.97601,47.0
23309,40.69244,-73.94575,40.0
23310,40.7496,-73.97609,71.0
23311,40.67882,-73.99166,67.0
23312,40.77296,-73.95711,68.0
23313,40.70741,-73.94285,39.0
23314,40.73318,-73.98436,33.0
23315,40.76221,-73.98891,56.0
23316,40.79166,-73.97319,40.0
23317,40.75704,-73.92135,27.0
23318,40.59019,-73.96123,70.0
23319,40.69671,-73.92628,36.0
23320,40.75364,-73.8108,67.0
23321,40.71066,-73.94127,25.0
23322,40.68329,-73.99764,77.0
23323,40.7291,-73.97941,71.0
23325,40.7224,-73.81039,77.0
23326,40.65292,-73.94269,39.0
23327,40.67386,-73.98439,57.0
23328,40.73267,-74.00404,71.0
23329,40.66847,-73.94981,63.0
23330,40.6792,-73.93071,86.0
23331,40.6506,-73.92553,50.0
23332,40.76275,-73.96093,28.0
23333,40.73884,-73.99767,70.0
23334,40.79439,-73.94129,68.0
23335,40.70849,-73.9619,38.0
23336,40.68333,-73.99802,55.0
23337,40.85152,-73.90374,42.0
23338,40.69334,-73.95079,75.0
23339,40.77948,-73.95152,58.0
23340,40.66971,-73.7473,57.0
23341,40.71842,-74.01523,31.0
23342,40.63452,-74.11707,28.0
23343,40.71143,-73.94009,61.0
23344,40.75575,-73.83261,71.0
23345,40.75578,-73.93666,67.0
23346,40.86707,-73.90712,71.0
23347,40.69674,-73.92972,71.0
23348,40.76615,-73.95427,75.0
23349,40.75851,-73.8203,60.0
23350,40.67075,-73.9769,51.0
23351,40.75301,-73.97198,24.0
23352,40.69292,-73.9094,56.0
23353,40.69297,-73.91788,63.0
23354,40.64249,-73.97105,54.0
23355,40.77356,-73.98007,31.0
23356,40.63993,-73.98209,71.0
23357,40.69501,-73.92538,40.0
23358,40.7625,-73.99568,19.0
23359,40.85152,-73.93804,21.0
23360,40.70919,-73.92158,64.0
23361,40.80115,-73.95262,74.0
23362,40.76834,-73.92093,62.0
23363,40.77127,-73.95493,67.0
23364,40.73002,-73.99804,34.0
23365,40.68704,-73.95565,46.0
23366,40.68707,-73.97345,31.0
23367,40.86739,-73.92,34.0
23368,40.71592,-73.95666,79.0
23369,40.79729,-73.93537,70.0
23370,40.7547,-73.81238,47.0
23371,40.83051,-73.82511,25.0
23372,40.69811,-73.9311,31.0
23373,40.70736,-73.95571,40.0
23374,40.65969,-73.99248,59.0
23375,40.63683,-73.93123,42.0
23376,40.69976,-73.9319,50.0
23377,40.74384,-73.98243,74.0
23378,40.75844,-73.93154,77.0
23379,40.60683,-73.99743,41.0
23380,40.82843,-73.94672,38.0
23381,40.77895,-73.94974,38.0
23382,40.63895,-73.90868,52.0
23383,40.73218,-73.88461,35.0
23384,40.68512,-73.93607,37.0
23385,40.68539,-73.94973,30.0
23386,40.64478,-74.01318,65.0
23387,40.66482,-73.95345,36.0
23388,40.76422,-73.96612,84.0
23389,40.6497,-73.94754,76.0
23390,40.80214,-73.95658,76.0
23391,40.75027,-73.94236,55.0
23392,40.75118,-73.99902,39.0
23393,40.69482,-73.82551,52.0
23394,40.83827,-73.94393,61.0
23395,40.71923,-73.85189,28.0
23396,40.74982,-73.8061,46.0
23397,40.81119,-73.94751,47.0
23398,40.69412,-73.91039,56.0
23399,40.76461,-73.98263,70.0
23400,40.76224,-73.99909,49.0
23401,40.66723,-73.97607,75.0
23402,40.67125,-73.95782,74.0
23403,40.69491,-73.92581,36.0
23404,40.76387,-73.9618,36.0
23405,40.62327,-74.03543,63.0
23406,40.66682,-73.9768,62.0
23407,40.77559,-73.95033,47.0
23408,40.77204,-73.90868,62.0
23409,40.671,-73.94703,80.0
23410,40.78285,-73.94875,41.0
23411,40.68378,-73.95592,68.0
23412,40.81002,-73.95958,65.0
23413,40.65585,-73.95582,82.0
23414,40.68603,-73.91438,87.0
23415,40.66268,-73.94963,79.0
23416,40.7476,-73.94433,61.0
23417,40.64882,-73.97629,75.0
23418,40.75452,-73.96634,43.0
23419,40.78841,-73.97461,72.0
23420,40.60577,-74.12819,35.0
23421,40.74617,-73.94645,32.0
23422,40.68923,-73.9154,45.0
23423,40.75071,-73.97995,70.0
23424,40.69091,-73.93667,63.0
23425,40.74683,-73.98761,38.0
23426,40.75125,-73.93807,62.0
23427,40.70602,-73.93821,48.0
23428,40.65283,-73.73887,53.0
23429,40.69508,-73.93359,31.0
23430,40.75169,-73.97323,47.0
23431,40.68756,-73.91326,59.0
23432,40.70821,-73.94274,33.0
23433,40.79631,-73.94348,67.0
23434,40.66724,-73.99328,58.0
23435,40.77655,-73.91304,71.0
23436,40.74712,-73.89329,55.0
23437,40.71445,-73.94593,66.0
23438,40.76873,-73.94397,70.0
23439,40.73179,-74.00106,35.0
23440,40.87271,-73.89972,73.0
23441,40.67061,-73.88004,61.0
23442,40.85484,-73.90646,42.0
23443,40.65417,-73.97405,70.0
23444,40.68508,-73.98413,77.0
23445,40.7197,-73.99331,18.0
23446,40.7591,-73.98971,50.0
23447,40.85624,-73.90946,55.0
23448,40.61767,-73.99176,46.0
23449,40.61357,-74.13566,25.0
23450,40.69256,-73.79988,75.0
23451,40.66134,-73.99619,69.0
23452,40.59486,-73.78856,66.0
23453,40.77126,-73.92088,53.0
23454,40.71358,-73.96519,68.0
23455,40.76269,-73.96053,70.0
23456,40.75169,-73.97116,73.0
23457,40.6721,-73.95363,77.0
23458,40.67379,-73.9873,52.0
23459,40.67396,-73.96427,30.0
23460,40.50873,-74.23914,71.0
23461,40.68277,-73.95886,65.0
23462,40.6949,-73.9116,45.0
23463,40.70445,-73.94359,49.0
23464,40.72506,-73.93802,54.0
23465,40.66615,-73.98712,45.0
23466,40.68318,-73.98578,47.0
23467,40.76199,-73.98758,67.0
23468,40.73862,-73.79184,52.0
23469,40.71893,-73.96232,32.0
23470,40.72257,-73.94544,38.0
23471,40.71706,-73.96423,82.0
23472,40.69481,-73.92244,77.0
23473,40.74165,-73.98486,38.0
23474,40.74285,-73.95597,44.0
23475,40.70075,-73.91644,75.0
23476,40.81451,-73.94478,72.0
23477,40.72204,-73.97924,58.0
23478,40.79475,-73.94247,49.0
23479,40.83318,-73.94081,72.0
23480,40.7084,-73.9551,80.0
23481,40.65704,-73.95757,77.0
23482,40.62986,-73.90638,76.0
23483,40.71588,-74.01691,75.0
23484,40.74214,-73.98048,74.0
23485,40.76619,-73.98987,24.0
23486,40.73983,-74.00586,73.0
23487,40.65871,-73.95263,33.0
23488,40.74806,-73.99665,37.0
23489,40.7231,-73.9927,63.0
23490,40.74183,-73.99878,60.0
23491,40.77138,-73.95353,64.0
23492,40.80545,-73.95489,44.0
23493,40.77084,-73.92601,56.0
23494,40.82634,-73.95061,72.0
23495,40.72059,-73.95847,41.0
23496,40.70388,-73.88012,73.0
23497,40.71284,-73.99066,82.0
23498,40.70866,-73.95003,65.0
23499,40.77565,-73.98684,30.0
23500,40.71099,-73.95267,34.0
23501,40.77317,-73.98729,77.0
23502,40.74736,-73.97838,55.0
23503,40.6948,-73.92093,39.0
23504,40.7687,-73.94308,54.0
23505,40.80244,-73.94409,80.0
23506,40.67249,-73.8782,76.0
23507,40.67488,-73.85568,36.0
23508,40.76877,-73.91237,50.0
23509,40.84977,-73.93536,39.0
23510,40.8336,-73.94088,72.0
23511,40.69441,-73.90881,36.0
23512,40.70674,-73.9201,41.0
23513,40.72136,-73.97882,28.0
23514,40.71199,-73.96317,63.0
23515,40.68054,-73.94129,87.0
23516,40.68347,-73.79461,31.0
23517,40.81192,-73.96164,55.0
23518,40.72902,-73.8474,64.0
23519,40.80652,-73.85312,68.0
23520,40.69144,-73.956,59.0
23521,40.75448,-73.82295,58.0
23522,40.74286,-73.95417,77.0
23523,40.72083,-73.99205,40.0
23524,40.85674,-73.93003,72.0
23525,40.74689,-73.97763,55.0
23526,40.71222,-74.01566,72.0
23527,40.69293,-73.9221,79.0
23528,40.7951,-73.96675,56.0
23529,40.66593,-73.95535,54.0
23530,40.6896,-73.9266,60.0
23531,40.84733,-73.93445,63.0
23532,40.72669,-73.98864,74.0
23533,40.7102,-73.96024,72.0
23534,40.71118,-73.9608,69.0
23535,40.68633,-73.93972,39.0
23536,40.6721,-73.96159,49.0
23537,40.90281,-73.85201,35.0
23538,40.70857,-74.01005,37.0
23539,40.69097,-73.94721,71.0
23540,40.69628,-73.93068,31.0
23541,40.68569,-73.99573,30.0
23542,40.81515,-73.9421,51.0
23543,40.71122,-73.93946,40.0
23544,40.66413,-73.95126,65.0
23545,40.76796,-73.81732,50.0
23546,40.68932,-73.94947,77.0
23547,40.79632,-73.93387,38.0
23548,40.86556,-73.92656,74.0
23549,40.75964,-73.99071,57.0
23550,40.84202,-73.94171,57.0
23551,40.73647,-73.99699,56.0
23552,40.66496,-73.93241,69.0
23553,40.69502,-73.8252,37.0
23554,40.76548,-73.94675,71.0
23555,40.69297,-73.95158,64.0
23556,40.72951,-73.99997,61.0
23557,40.75539,-73.91311,78.0
23558,40.68748,-73.90751,75.0
23559,40.82088,-73.9523,74.0
23560,40.78773,-73.97022,74.0
23561,40.72529,-73.98655,52.0
23562,40.67245,-73.96358,53.0
23563,40.79312,-73.96595,76.0
23564,40.80729,-73.94763,65.0
23565,40.76398,-73.986,72.0
23566,40.73453,-73.95795,78.0
23567,40.7242,-73.98209,66.0
23568,40.75609,-73.96941,94.0
23569,40.76441,-73.99437,78.0
23570,40.80746,-73.94001,54.0
23571,40.6951,-73.92983,34.0
23572,40.70114,-73.91763,49.0
23573,40.74763,-73.97602,83.0
23574,40.71172,-73.94143,52.0
23575,40.71884,-73.99076,60.0
23576,40.71189,-73.93881,43.0
23577,40.66744,-73.98798,50.0
23578,40.63417,-73.97541,80.0
23579,40.74842,-73.98542,48.0
23580,40.74846,-73.9758,40.0
23581,40.69983,-73.91613,69.0
23582,40.70288,-73.81955,56.0
23583,40.85168,-73.86659,43.0
23584,40.75488,-73.97134,46.0
23585,40.69446,-73.92486,46.0
23586,40.74242,-73.92597,62.0
23587,40.75625,-73.99336,41.0
23588,40.68966,-73.97382,41.0
23589,40.71885,-73.95444,56.0
23590,40.65512,-73.96186,33.0
23591,40.68615,-73.9141,43.0
23592,40.69369,-73.93454,64.0
23593,40.79771,-73.94833,27.0
23594,40.65067,-73.96062,53.0
23595,40.71595,-73.99329,67.0
23596,40.61402,-73.94467,61.0
23597,40.71033,-73.95026,43.0
23598,40.86665,-73.92695,58.0
23599,40.86822,-73.92048,34.0
23600,40.79155,-73.97315,72.0
23601,40.73095,-73.99413,54.0
23602,40.76168,-73.99144,44.0
23603,40.65787,-73.95929,74.0
23604,40.68197,-73.94564,61.0
23605,40.63077,-73.90395,68.0
23606,40.64844,-73.96214,46.0
23607,40.68154,-73.9534,64.0
23608,40.73627,-73.98952,76.0
23609,40.64549,-73.97883,20.0
23610,40.74619,-74.00559,39.0
23611,40.73145,-73.95135,15.0
23612,40.6785,-73.91803,53.0
23613,40.67192,-73.93414,72.0
23614,40.71045,-73.95784,43.0
23615,40.84917,-73.94048,68.0
23616,40.71913,-73.95774,65.0
23617,40.76169,-73.90819,59.0
23618,40.73167,-73.95254,79.0
23619,40.76193,-73.9074,61.0
23620,40.71911,-73.95805,58.0
23621,40.8229,-73.90295,69.0
23622,40.79185,-73.94139,77.0
23623,40.70179,-73.92379,39.0
23624,40.73444,-73.99967,75.0
23625,40.75775,-73.96132,52.0
23626,40.67615,-73.92935,54.0
23627,40.7683,-73.9331,52.0
23628,40.75905,-73.96142,26.0
23629,40.73079,-73.95353,43.0
23630,40.70864,-74.01276,69.0
23631,40.71909,-73.9865,55.0
23632,40.73736,-73.95668,44.0
23633,40.77489,-73.95242,63.0
23634,40.758,-73.97906,56.0
23635,40.73123,-73.99374,73.0
23636,40.82499,-73.94488,67.0
23637,40.70546,-74.01465,71.0
23638,40.76956,-73.95835,76.0
23639,40.82964,-73.92882,47.0
23640,40.69079,-73.93716,31.0
23641,40.80563,-73.96362,62.0
23642,40.66255,-73.94517,44.0
23643,40.7127,-73.94487,35.0
23644,40.7116,-73.94432,54.0
23645,40.61462,-73.92108,40.0
23646,40.68293,-73.99747,72.0
23647,40.73848,-74.00252,67.0
23648,40.7316,-74.00262,63.0
23649,40.79343,-73.97274,52.0
23650,40.74546,-73.88898,44.0
23651,40.74216,-73.99887,54.0
23652,40.71773,-74.00601,45.0
23653,40.68015,-73.94949,63.0
23654,40.7069,-73.95498,68.0
23655,40.72929,-73.95067,81.0
23656,40.72582,-73.9886,92.0
23657,40.78084,-73.94735,41.0
23658,40.71769,-73.99854,68.0
23659,40.71876,-73.96253,74.0
23660,40.76984,-73.98225,80.0
23661,40.71947,-73.96112,73.0
23662,40.75464,-73.91755,50.0
23663,40.7203,-73.95729,69.0
23664,40.65413,-73.96024,36.0
23665,40.71734,-73.99071,28.0
23666,40.82469,-73.95032,74.0
23667,40.81644,-73.94127,72.0
23668,40.82566,-73.94438,63.0
23669,40.72486,-74.00318,73.0
23670,40.7462,-74.00222,66.0
23671,40.82216,-73.9446,50.0
23672,40.67761,-73.97767,41.0
23673,40.58845,-73.79514,67.0
23674,40.70375,-73.90342,65.0
23675,40.59326,-73.76037,62.0
23676,40.71925,-73.98955,74.0
23677,40.69142,-73.82039,72.0
23678,40.7033,-73.90812,29.0
23679,40.67914,-73.88982,68.0
23680,40.68876,-73.97746,73.0
23681,40.73355,-73.989,57.0
23682,40.79351,-73.9698,70.0
23683,40.72675,-73.9554,47.0
23684,40.76486,-73.97822,47.0
23685,40.68099,-73.92145,59.0
23686,40.73643,-73.98724,45.0
23687,40.76952,-73.98957,85.0
23688,40.68942,-73.98739,40.0
23689,40.72507,-73.97667,70.0
23690,40.71356,-73.94372,67.0
23691,40.75243,-73.89553,33.0
23692,40.65013,-73.97863,46.0
23693,40.68696,-73.87564,68.0
23694,40.76347,-73.978,62.0
23695,40.70507,-73.90195,19.0
23696,40.7694,-73.98736,37.0
23697,40.63056,-74.02037,50.0
23698,40.70533,-73.92778,43.0
23699,40.84437,-73.94328,31.0
23700,40.71418,-73.96404,71.0
23701,40.68468,-73.92408,73.0
23702,40.81937,-73.95763,64.0
23703,40.8107,-73.95842,78.0
23704,40.70476,-73.92309,67.0
23705,40.63262,-73.95768,59.0
23706,40.69518,-73.92856,64.0
23707,40.72661,-73.95178,77.0
23708,40.6646,-73.98184,29.0
23709,40.74814,-73.98956,27.0
23710,40.71299,-74.00972,85.0
23711,40.82664,-73.94814,40.0
23712,40.7699,-73.95692,37.0
23713,40.82321,-73.95662,29.0
23714,40.77541,-73.95083,70.0
23715,40.78827,-73.94629,54.0
23716,40.84393,-73.93979,39.0
23717,40.74341,-73.90041,37.0
23718,40.82794,-73.94194,53.0
23719,40.70019,-73.92303,37.0
23720,40.70133,-73.74212,50.0
23721,40.77226,-73.95983,84.0
23722,40.76767,-73.9558,66.0
23723,40.75594,-73.98259,82.0
23724,40.74263,-73.99769,53.0
23725,40.79367,-73.97073,34.0
23726,40.7249,-73.82249,42.0
23727,40.65203,-73.93317,43.0
23728,40.75528,-73.98312,36.0
23729,40.65991,-73.983,82.0
23730,40.74505,-73.89995,33.0
23731,40.72306,-73.93676,32.0
23732,40.68947,-73.91544,65.0
23733,40.65329,-73.96156,68.0
23734,40.72767,-73.98856,81.0
23735,40.72706,-73.98451,78.0
23736,40.7598,-73.99033,59.0
23737,40.82473,-73.94778,67.0
23738,40.72781,-73.95526,75.0
23739,40.86699,-73.92689,86.0
23740,40.69019,-73.91384,60.0
23741,40.70376,-73.92104,46.0
23742,40.71522,-73.99355,62.0
23743,40.68776,-73.94936,73.0
23744,40.6908,-73.95507,69.0
23745,40.67977,-73.89022,68.0
23746,40.68106,-73.88916,70.0
23747,40.65185,-73.93388,40.0
23748,40.71866,-73.943,52.0
23749,40.80063,-73.95389,80.0
23750,40.81023,-73.91926,70.0
23751,40.77099,-73.95118,61.0
23752,40.78184,-73.98382,42.0
23753,40.67488,-73.96692,92.0
23754,40.75112,-73.99605,39.0
23755,40.70527,-73.93057,79.0
23756,40.76304,-73.76948,35.0
23757,40.76143,-73.76937,60.0
23758,40.86702,-73.92519,60.0
23759,40.71233,-73.9586,58.0
23760,40.76715,-73.95857,34.0
23761,40.6969,-73.92627,67.0
23762,40.72591,-73.94826,24.0
23763,40.80302,-73.95605,57.0
23764,40.82669,-73.94827,81.0
23765,40.71226,-73.95344,73.0
23766,40.76731,-73.92634,33.0
23767,40.74507,-73.9792,70.0
23768,40.67072,-73.957,60.0
23769,40.69135,-73.97044,28.0
23770,40.77861,-73.95015,53.0
23771,40.7195,-73.98519,61.0
23772,40.7061,-73.9115,65.0
23773,40.70508,-73.90217,90.0
23774,40.75936,-73.98752,36.0
23775,40.74741,-73.88149,61.0
23776,40.77705,-73.93443,55.0
23777,40.73,-74.00122,42.0
23778,40.68417,-73.95297,20.0
23779,40.60658,-73.99738,39.0
23780,40.72249,-73.99507,76.0
23781,40.76012,-73.9092,62.0
23782,40.80176,-73.96638,52.0
23783,40.74194,-73.91289,47.0
23784,40.68117,-73.97461,45.0
23785,40.80995,-73.94485,48.0
23786,40.68384,-73.96201,26.0
23787,40.72815,-73.89945,60.0
23788,40.70166,-73.92673,73.0
23789,40.80819,-73.94729,76.0
23790,40.69601,-73.96036,74.0
23791,40.72254,-73.99543,38.0
23792,40.67649,-73.97113,61.0
23793,40.69353,-73.9711,27.0
23794,40.7732,-73.98768,50.0
23795,40.6921,-73.93746,47.0
23796,40.69485,-73.93794,40.0
23797,40.82953,-73.94283,47.0
23798,40.74319,-73.99636,66.0
23799,40.7239,-73.98111,54.0
23800,40.71749,-73.95747,79.0
23801,40.67375,-73.96255,78.0
23802,40.77713,-73.95277,25.0
23803,40.79835,-73.97242,47.0
23804,40.68267,-73.90576,59.0
23805,40.76373,-73.9881,75.0
23806,40.82319,-73.95103,71.0
23807,40.80253,-73.96812,56.0
23808,40.7787,-73.94775,59.0
23809,40.69477,-73.94423,48.0
23810,40.70684,-73.89474,27.0
23811,40.69016,-73.99311,61.0
23812,40.84492,-73.93673,80.0
23813,40.6809,-73.94271,76.0
23814,40.76383,-73.99251,83.0
23815,40.68178,-73.91287,74.0
23816,40.83009,-73.94723,44.0
23817,40.6829,-73.91295,65.0
23818,40.6812,-73.91148,77.0
23819,40.79929,-73.94605,27.0
23820,40.84491,-73.94044,39.0
23821,40.69578,-73.90261,70.0
23822,40.73526,-74.00476,38.0
23823,40.82399,-73.94382,72.0
23824,40.79234,-73.94145,59.0
23825,40.67585,-73.96755,45.0
23826,40.73111,-73.98675,80.0
23827,40.62398,-74.10801,54.0
23828,40.82707,-73.94763,75.0
23829,40.68524,-73.92183,83.0
23830,40.67847,-73.99924,58.0
23831,40.76327,-73.9612,72.0
23832,40.6799,-74.01147,51.0
23833,40.74808,-73.98172,54.0
23834,40.70545,-73.90393,37.0
23835,40.70565,-73.92492,34.0
23836,40.72428,-73.85156,79.0
23837,40.76473,-73.91183,76.0
23838,40.72715,-73.98623,72.0
